[19/40][450/504]	Loss_D: 0.2474	Loss_G: 6.6830	D(x): 0.9809	D(G(z)): 0.1601 / 0.0027
[19/40][500/504]	Loss_D: 0.3107	Loss_G: 7.5160	D(x): 0.9795	D(G(z)): 0.1981 / 0.0034
[20/40][0/504]	Loss_D: 0.1940	Loss_G: 4.5214	D(x): 0.9319	D(G(z)): 0.0813 / 0.0308
[20/40][50/504]	Loss_D: 0.0720	Loss_G: 5.0787	D(x): 0.9529	D(G(z)): 0.0201 / 0.0175
[20/40][100/504]	Loss_D: 0.1554	Loss_G: 3.9404	D(x): 0.9131	D(G(z)): 0.0394 / 0.0498
[20/40][150/504]	Loss_D: 0.0731	Loss_G: 5.8724	D(x): 0.9752	D(G(z)): 0.0381 / 0.0063
[20/40][200/504]	Loss_D: 0.0997	Loss_G: 6.6826	D(x): 0.9918	D(G(z)): 0.0685 / 0.0030
[20/40][250/504]	Loss_D: 0.0395	Loss_G: 5.3710	D(x): 0.9815	D(G(z)): 0.0188 / 0.0097
[20/40][300/504]	Loss_D: 0.1310	Loss_G: 5.1153	D(x): 0.9103	D(G(z)): 0.0159 / 0.0185
[20/40][350/504]	Loss_D: 0.1384	Loss_G: 5.7827	D(x): 0.9659	D(G(z)): 0.0805 / 0.0067
[20/40][400/504]	Loss_D: 0.1091	Loss_G: 6.6150	D(x): 0.9954	D(G(z)): 0.0862 / 0.0041
[20/40][450/504]	Loss_D: 0.0646	Loss_G: 4.5853	D(x): 0.9785	D(G(z)): 0.0386 / 0.0217
[20/40][500/504]	Loss_D: 0.0660	Loss_G: 6.3492	D(x): 0.9949	D(G(z)): 0.0522 / 0.0037
[21/40][0/504]	Loss_D: 0.1863	Loss_G: 6.4493	D(x): 0.9943	D(G(z)): 0.1409 / 0.0026
[21/40][50/504]	Loss_D: 0.0557	Loss_G: 5.4857	D(x): 0.9922	D(G(z)): 0.0445 / 0.0091
[21/40][100/504]	Loss_D: 1.5952	Loss_G: 1.5939	D(x): 0.4696	D(G(z)): 0.1840 / 0.3914
[21/40][150/504]	Loss_D: 0.1338	Loss_G: 5.5385	D(x): 0.9665	D(G(z)): 0.0757 / 0.0113
[21/40][200/504]	Loss_D: 0.2825	Loss_G: 3.0471	D(x): 0.8296	D(G(z)): 0.0280 / 0.1210
[21/40][250/504]	Loss_D: 0.2148	Loss_G: 5.7622	D(x): 0.9901	D(G(z)): 0.1475 / 0.0072
[21/40][300/504]	Loss_D: 0.1055	Loss_G: 4.4052	D(x): 0.9425	D(G(z)): 0.0336 / 0.0298
[21/40][350/504]	Loss_D: 0.0758	Loss_G: 4.8452	D(x): 0.9636	D(G(z)): 0.0325 / 0.0162
[21/40][400/504]	Loss_D: 0.2715	Loss_G: 8.0173	D(x): 0.9956	D(G(z)): 0.1894 / 0.0009
[21/40][450/504]	Loss_D: 0.0829	Loss_G: 6.0337	D(x): 0.9715	D(G(z)): 0.0438 / 0.0064
[21/40][500/504]	Loss_D: 0.0557	Loss_G: 5.2219	D(x): 0.9580	D(G(z)): 0.0089 / 0.0142
[22/40][0/504]	Loss_D: 0.0943	Loss_G: 4.1013	D(x): 0.9318	D(G(z)): 0.0164 / 0.0531
[22/40][50/504]	Loss_D: 0.0374	Loss_G: 5.6160	D(x): 0.9850	D(G(z)): 0.0211 / 0.0094
[22/40][100/504]	Loss_D: 0.0557	Loss_G: 7.0478	D(x): 0.9897	D(G(z)): 0.0414 / 0.0023
[22/40][150/504]	Loss_D: 1.1685	Loss_G: 1.9113	D(x): 0.6107	D(G(z)): 0.2481 / 0.2507
[22/40][200/504]	Loss_D: 0.5934	Loss_G: 2.9489	D(x): 0.6759	D(G(z)): 0.0432 / 0.1693
[22/40][250/504]	Loss_D: 0.2094	Loss_G: 3.9270	D(x): 0.8953	D(G(z)): 0.0615 / 0.0672
[22/40][300/504]	Loss_D: 0.1132	Loss_G: 5.0140	D(x): 0.9401	D(G(z)): 0.0345 / 0.0172
[22/40][350/504]	Loss_D: 0.1027	Loss_G: 5.3564	D(x): 0.9313	D(G(z)): 0.0206 / 0.0148
[22/40][400/504]	Loss_D: 0.0986	Loss_G: 4.9640	D(x): 0.9840	D(G(z)): 0.0670 / 0.0177
[22/40][450/504]	Loss_D: 0.2811	Loss_G: 5.9979	D(x): 0.9697	D(G(z)): 0.1704 / 0.0055
[22/40][500/504]	Loss_D: 0.2536	Loss_G: 4.7129	D(x): 0.8362	D(G(z)): 0.0104 / 0.0296
[23/40][0/504]	Loss_D: 0.1480	Loss_G: 5.7480	D(x): 0.9704	D(G(z)): 0.0694 / 0.0120
[23/40][50/504]	Loss_D: 0.0505	Loss_G: 5.8777	D(x): 0.9685	D(G(z)): 0.0160 / 0.0085
[23/40][100/504]	Loss_D: 0.0519	Loss_G: 5.2920	D(x): 0.9721	D(G(z)): 0.0206 / 0.0157
[23/40][150/504]	Loss_D: 0.0547	Loss_G: 5.0414	D(x): 0.9630	D(G(z)): 0.0104 / 0.0171
[23/40][200/504]	Loss_D: 0.0502	Loss_G: 5.2047	D(x): 0.9747	D(G(z)): 0.0223 / 0.0151
[23/40][250/504]	Loss_D: 0.0554	Loss_G: 4.8134	D(x): 0.9570	D(G(z)): 0.0090 / 0.0223
[23/40][300/504]	Loss_D: 0.1120	Loss_G: 5.2260	D(x): 0.9466	D(G(z)): 0.0395 / 0.0155
[23/40][350/504]	Loss_D: 0.1010	Loss_G: 5.4134	D(x): 0.9614	D(G(z)): 0.0462 / 0.0142
[23/40][400/504]	Loss_D: 0.2180	Loss_G: 8.4608	D(x): 0.9934	D(G(z)): 0.1527 / 0.0008
[23/40][450/504]	Loss_D: 0.1422	Loss_G: 5.8186	D(x): 0.9758	D(G(z)): 0.0780 / 0.0099
[23/40][500/504]	Loss_D: 0.1299	Loss_G: 4.0861	D(x): 0.9360	D(G(z)): 0.0408 / 0.0402
[24/40][0/504]	Loss_D: 0.1087	Loss_G: 6.4683	D(x): 0.9772	D(G(z)): 0.0650 / 0.0035
[24/40][50/504]	Loss_D: 0.0481	Loss_G: 4.9707	D(x): 0.9716	D(G(z)): 0.0162 / 0.0189
[24/40][100/504]	Loss_D: 0.1510	Loss_G: 7.8725	D(x): 0.9967	D(G(z)): 0.1222 / 0.0010
[24/40][150/504]	Loss_D: 0.2990	Loss_G: 4.0501	D(x): 0.9096	D(G(z)): 0.1196 / 0.0555
[24/40][200/504]	Loss_D: 0.0942	Loss_G: 4.7641	D(x): 0.9678	D(G(z)): 0.0469 / 0.0266
[24/40][250/504]	Loss_D: 1.0976	Loss_G: 2.4675	D(x): 0.5960	D(G(z)): 0.1679 / 0.1938
[24/40][300/504]	Loss_D: 0.2534	Loss_G: 4.4310	D(x): 0.8487	D(G(z)): 0.0383 / 0.0448
[24/40][350/504]	Loss_D: 0.1902	Loss_G: 6.1570	D(x): 0.9873	D(G(z)): 0.1257 / 0.0039
[24/40][400/504]	Loss_D: 0.0711	Loss_G: 5.8355	D(x): 0.9907	D(G(z)): 0.0492 / 0.0064
[24/40][450/504]	Loss_D: 0.9014	Loss_G: 10.0623	D(x): 0.9912	D(G(z)): 0.4186 / 0.0003
[24/40][500/504]	Loss_D: 0.1824	Loss_G: 8.2530	D(x): 0.9911	D(G(z)): 0.1222 / 0.0009
[25/40][0/504]	Loss_D: 0.1319	Loss_G: 5.0314	D(x): 0.9544	D(G(z)): 0.0480 / 0.0275
[25/40][50/504]	Loss_D: 0.0857	Loss_G: 5.1396	D(x): 0.9619	D(G(z)): 0.0329 / 0.0133
[25/40][100/504]	Loss_D: 0.1215	Loss_G: 5.4926	D(x): 0.9921	D(G(z)): 0.0853 / 0.0086
[25/40][150/504]	Loss_D: 0.0414	Loss_G: 4.9927	D(x): 0.9848	D(G(z)): 0.0245 / 0.0151
[25/40][200/504]	Loss_D: 0.2701	Loss_G: 9.2405	D(x): 0.9972	D(G(z)): 0.1996 / 0.0003
[25/40][250/504]	Loss_D: 0.1736	Loss_G: 5.1637	D(x): 0.9255	D(G(z)): 0.0624 / 0.0183
[25/40][300/504]	Loss_D: 0.1062	Loss_G: 6.0396	D(x): 0.9760	D(G(z)): 0.0659 / 0.0063
[25/40][350/504]	Loss_D: 0.0873	Loss_G: 5.5040	D(x): 0.9676	D(G(z)): 0.0410 / 0.0119
[25/40][400/504]	Loss_D: 0.0444	Loss_G: 5.5393	D(x): 0.9905	D(G(z)): 0.0287 / 0.0132
[25/40][450/504]	Loss_D: 0.0321	Loss_G: 5.9622	D(x): 0.9929	D(G(z)): 0.0238 / 0.0070
[25/40][500/504]	Loss_D: 0.0548	Loss_G: 5.9667	D(x): 0.9846	D(G(z)): 0.0347 / 0.0054
[26/40][0/504]	Loss_D: 0.0352	Loss_G: 5.6507	D(x): 0.9834	D(G(z)): 0.0166 / 0.0087
[26/40][50/504]	Loss_D: 0.0609	Loss_G: 4.8801	D(x): 0.9557	D(G(z)): 0.0094 / 0.0265
[26/40][100/504]	Loss_D: 0.2470	Loss_G: 4.1438	D(x): 0.8697	D(G(z)): 0.0314 / 0.0602
[26/40][150/504]	Loss_D: 0.1305	Loss_G: 4.7869	D(x): 0.9268	D(G(z)): 0.0273 / 0.0278
[26/40][200/504]	Loss_D: 0.0853	Loss_G: 6.1229	D(x): 0.9819	D(G(z)): 0.0559 / 0.0058
[26/40][250/504]	Loss_D: 0.1005	Loss_G: 5.0601	D(x): 0.9712	D(G(z)): 0.0575 / 0.0182
[26/40][300/504]	Loss_D: 0.0798	Loss_G: 4.8647	D(x): 0.9458	D(G(z)): 0.0145 / 0.0242
[26/40][350/504]	Loss_D: 0.2182	Loss_G: 3.9713	D(x): 0.8996	D(G(z)): 0.0374 / 0.0606
[26/40][400/504]	Loss_D: 0.2708	Loss_G: 5.0570	D(x): 0.8470	D(G(z)): 0.0313 / 0.0341
[26/40][450/504]	Loss_D: 0.2238	Loss_G: 7.2757	D(x): 0.9773	D(G(z)): 0.1320 / 0.0022
[26/40][500/504]	Loss_D: 0.0511	Loss_G: 6.1572	D(x): 0.9855	D(G(z)): 0.0324 / 0.0064
[27/40][0/504]	Loss_D: 0.0517	Loss_G: 5.5482	D(x): 0.9837	D(G(z)): 0.0204 / 0.0116
[27/40][50/504]	Loss_D: 0.0861	Loss_G: 6.3576	D(x): 0.9542	D(G(z)): 0.0306 / 0.0072
[27/40][100/504]	Loss_D: 0.0848	Loss_G: 4.8943	D(x): 0.9352	D(G(z)): 0.0080 / 0.0298
[27/40][150/504]	Loss_D: 0.0569	Loss_G: 6.0352	D(x): 0.9753	D(G(z)): 0.0272 / 0.0061
[27/40][200/504]	Loss_D: 0.0497	Loss_G: 5.2787	D(x): 0.9895	D(G(z)): 0.0328 / 0.0150
[27/40][250/504]	Loss_D: 3.0664	Loss_G: 0.0326	D(x): 0.1890	D(G(z)): 0.0001 / 0.9726
[27/40][300/504]	Loss_D: 0.2384	Loss_G: 7.7823	D(x): 0.9610	D(G(z)): 0.1314 / 0.0012
[27/40][350/504]	Loss_D: 0.1188	Loss_G: 4.9584	D(x): 0.9258	D(G(z)): 0.0225 / 0.0246
[27/40][400/504]	Loss_D: 0.0533	Loss_G: 4.9880	D(x): 0.9603	D(G(z)): 0.0072 / 0.0227
[27/40][450/504]	Loss_D: 0.3072	Loss_G: 5.2325	D(x): 0.9467	D(G(z)): 0.1495 / 0.0148
[27/40][500/504]	Loss_D: 0.1036	Loss_G: 4.5684	D(x): 0.9524	D(G(z)): 0.0423 / 0.0332
[28/40][0/504]	Loss_D: 0.2308	Loss_G: 7.9775	D(x): 0.9945	D(G(z)): 0.1570 / 0.0029
[28/40][50/504]	Loss_D: 0.0544	Loss_G: 6.1186	D(x): 0.9882	D(G(z)): 0.0357 / 0.0050
[28/40][100/504]	Loss_D: 0.0807	Loss_G: 6.0100	D(x): 0.9754	D(G(z)): 0.0491 / 0.0056
[28/40][150/504]	Loss_D: 0.0413	Loss_G: 5.4911	D(x): 0.9753	D(G(z)): 0.0141 / 0.0101
[28/40][200/504]	Loss_D: 0.0251	Loss_G: 5.7687	D(x): 0.9891	D(G(z)): 0.0127 / 0.0092
[28/40][250/504]	Loss_D: 0.0418	Loss_G: 5.8626	D(x): 0.9881	D(G(z)): 0.0267 / 0.0069
[28/40][300/504]	Loss_D: 0.0579	Loss_G: 4.8493	D(x): 0.9640	D(G(z)): 0.0173 / 0.0206
[28/40][350/504]	Loss_D: 0.0212	Loss_G: 5.4326	D(x): 0.9920	D(G(z)): 0.0127 / 0.0090
[28/40][400/504]	Loss_D: 0.3640	Loss_G: 7.3730	D(x): 0.9102	D(G(z)): 0.1248 / 0.0039
[28/40][450/504]	Loss_D: 0.0889	Loss_G: 7.0447	D(x): 0.9899	D(G(z)): 0.0599 / 0.0033
[28/40][500/504]	Loss_D: 0.1163	Loss_G: 4.5609	D(x): 0.9282	D(G(z)): 0.0129 / 0.0535
[29/40][0/504]	Loss_D: 0.2017	Loss_G: 8.5788	D(x): 0.9945	D(G(z)): 0.1442 / 0.0004
[29/40][50/504]	Loss_D: 0.0585	Loss_G: 6.0766	D(x): 0.9677	D(G(z)): 0.0186 / 0.0086
[29/40][100/504]	Loss_D: 0.0575	Loss_G: 5.3917	D(x): 0.9781	D(G(z)): 0.0278 / 0.0155
[29/40][150/504]	Loss_D: 0.0789	Loss_G: 6.4003	D(x): 0.9741	D(G(z)): 0.0318 / 0.0055
[29/40][200/504]	Loss_D: 0.1923	Loss_G: 4.5239	D(x): 0.9211	D(G(z)): 0.0416 / 0.0621
[29/40][250/504]	Loss_D: 0.0855	Loss_G: 5.2775	D(x): 0.9421	D(G(z)): 0.0163 / 0.0259
[29/40][300/504]	Loss_D: 0.0865	Loss_G: 6.6207	D(x): 0.9806	D(G(z)): 0.0496 / 0.0036
[29/40][350/504]	Loss_D: 0.0656	Loss_G: 5.3984	D(x): 0.9774	D(G(z)): 0.0360 / 0.0123
[29/40][400/504]	Loss_D: 0.0506	Loss_G: 5.5506	D(x): 0.9692	D(G(z)): 0.0162 / 0.0126
[29/40][450/504]	Loss_D: 0.0685	Loss_G: 6.3900	D(x): 0.9916	D(G(z)): 0.0525 / 0.0037
[29/40][500/504]	Loss_D: 0.0427	Loss_G: 6.1184	D(x): 0.9655	D(G(z)): 0.0056 / 0.0068
[30/40][0/504]	Loss_D: 0.0566	Loss_G: 6.3388	D(x): 0.9794	D(G(z)): 0.0270 / 0.0058
[30/40][50/504]	Loss_D: 0.0331	Loss_G: 6.0014	D(x): 0.9909	D(G(z)): 0.0223 / 0.0060
[30/40][100/504]	Loss_D: 1.0620	Loss_G: 5.2517	D(x): 0.8312	D(G(z)): 0.3717 / 0.0548
[30/40][150/504]	Loss_D: 0.1276	Loss_G: 4.7575	D(x): 0.9408	D(G(z)): 0.0454 / 0.0358
[30/40][200/504]	Loss_D: 0.1267	Loss_G: 4.9220	D(x): 0.9331	D(G(z)): 0.0336 / 0.0196
[30/40][250/504]	Loss_D: 0.0580	Loss_G: 5.9208	D(x): 0.9775	D(G(z)): 0.0316 / 0.0080
[30/40][300/504]	Loss_D: 3.2035	Loss_G: 3.4310	D(x): 0.4759	D(G(z)): 0.2821 / 0.3154
[30/40][350/504]	Loss_D: 0.1031	Loss_G: 4.8643	D(x): 0.9481	D(G(z)): 0.0348 / 0.0371
[30/40][400/504]	Loss_D: 0.4599	Loss_G: 3.0945	D(x): 0.7498	D(G(z)): 0.0063 / 0.1832
[30/40][450/504]	Loss_D: 0.1063	Loss_G: 4.1573	D(x): 0.9233	D(G(z)): 0.0069 / 0.0524
[30/40][500/504]	Loss_D: 0.0346	Loss_G: 5.5667	D(x): 0.9915	D(G(z)): 0.0246 / 0.0090
[31/40][0/504]	Loss_D: 0.0553	Loss_G: 6.1452	D(x): 0.9581	D(G(z)): 0.0063 / 0.0069
[31/40][50/504]	Loss_D: 0.0287	Loss_G: 6.2188	D(x): 0.9802	D(G(z)): 0.0074 / 0.0063
[31/40][100/504]	Loss_D: 0.0656	Loss_G: 4.9744	D(x): 0.9546	D(G(z)): 0.0140 / 0.0272
[31/40][150/504]	Loss_D: 0.0705	Loss_G: 4.5390	D(x): 0.9500	D(G(z)): 0.0102 / 0.0275
[31/40][200/504]	Loss_D: 0.0412	Loss_G: 5.8280	D(x): 0.9899	D(G(z)): 0.0288 / 0.0071
[31/40][250/504]	Loss_D: 0.0600	Loss_G: 4.5316	D(x): 0.9565	D(G(z)): 0.0121 / 0.0285
[31/40][300/504]	Loss_D: 0.0795	Loss_G: 4.9899	D(x): 0.9532	D(G(z)): 0.0078 / 0.0247
[31/40][350/504]	Loss_D: 0.0540	Loss_G: 5.9468	D(x): 0.9638	D(G(z)): 0.0132 / 0.0083
[31/40][400/504]	Loss_D: 0.0989	Loss_G: 5.7583	D(x): 0.9656	D(G(z)): 0.0507 / 0.0120
[31/40][450/504]	Loss_D: 0.1159	Loss_G: 7.0308	D(x): 0.9791	D(G(z)): 0.0678 / 0.0032
[31/40][500/504]	Loss_D: 0.3858	Loss_G: 1.5416	D(x): 0.7752	D(G(z)): 0.0021 / 0.4456
[32/40][0/504]	Loss_D: 11.0238	Loss_G: 0.6432	D(x): 0.0074	D(G(z)): 0.0006 / 0.7716
[32/40][50/504]	Loss_D: 0.2472	Loss_G: 3.6744	D(x): 0.8792	D(G(z)): 0.0520 / 0.0861
[32/40][100/504]	Loss_D: 0.0853	Loss_G: 6.2261	D(x): 0.9304	D(G(z)): 0.0064 / 0.0110
[32/40][150/504]	Loss_D: 0.1397	Loss_G: 4.7393	D(x): 0.9229	D(G(z)): 0.0235 / 0.0336
[32/40][200/504]	Loss_D: 0.0779	Loss_G: 4.5599	D(x): 0.9565	D(G(z)): 0.0273 / 0.0256
[32/40][250/504]	Loss_D: 0.0584	Loss_G: 6.2648	D(x): 0.9578	D(G(z)): 0.0086 / 0.0082
[32/40][300/504]	Loss_D: 0.0482	Loss_G: 5.8161	D(x): 0.9734	D(G(z)): 0.0184 / 0.0117
[32/40][350/504]	Loss_D: 0.0595	Loss_G: 6.2245	D(x): 0.9668	D(G(z)): 0.0190 / 0.0076
[32/40][400/504]	Loss_D: 0.0454	Loss_G: 5.1297	D(x): 0.9677	D(G(z)): 0.0110 / 0.0183
[32/40][450/504]	Loss_D: 0.0342	Loss_G: 6.7088	D(x): 0.9910	D(G(z)): 0.0218 / 0.0035
[32/40][500/504]	Loss_D: 0.0363	Loss_G: 5.4476	D(x): 0.9876	D(G(z)): 0.0217 / 0.0099
[33/40][0/504]	Loss_D: 0.0572	Loss_G: 5.2357	D(x): 0.9611	D(G(z)): 0.0148 / 0.0154
[33/40][50/504]	Loss_D: 0.0406	Loss_G: 5.8501	D(x): 0.9792	D(G(z)): 0.0167 / 0.0088
[33/40][100/504]	Loss_D: 1.3617	Loss_G: 7.0964	D(x): 0.9408	D(G(z)): 0.5266 / 0.0090
[33/40][150/504]	Loss_D: 0.1798	Loss_G: 6.8392	D(x): 0.9688	D(G(z)): 0.0784 / 0.0040
[33/40][200/504]	Loss_D: 1.0454	Loss_G: 0.4029	D(x): 0.4909	D(G(z)): 0.0006 / 0.8014
[33/40][250/504]	Loss_D: 0.0870	Loss_G: 6.2911	D(x): 0.9901	D(G(z)): 0.0557 / 0.0053
[33/40][300/504]	Loss_D: 0.0968	Loss_G: 4.7467	D(x): 0.9340	D(G(z)): 0.0112 / 0.0267
[33/40][350/504]	Loss_D: 0.0724	Loss_G: 5.8574	D(x): 0.9420	D(G(z)): 0.0056 / 0.0122
[33/40][400/504]	Loss_D: 0.0324	Loss_G: 5.1414	D(x): 0.9888	D(G(z)): 0.0196 / 0.0116
[33/40][450/504]	Loss_D: 0.0297	Loss_G: 6.2696	D(x): 0.9811	D(G(z)): 0.0095 / 0.0063
[33/40][500/504]	Loss_D: 0.0324	Loss_G: 5.7910	D(x): 0.9901	D(G(z)): 0.0204 / 0.0077
[34/40][0/504]	Loss_D: 0.0279	Loss_G: 6.0129	D(x): 0.9895	D(G(z)): 0.0151 / 0.0092
[34/40][50/504]	Loss_D: 0.0490	Loss_G: 5.1951	D(x): 0.9824	D(G(z)): 0.0269 / 0.0161
[34/40][100/504]	Loss_D: 0.0520	Loss_G: 5.0860	D(x): 0.9637	D(G(z)): 0.0124 / 0.0199
[34/40][150/504]	Loss_D: 0.0269	Loss_G: 6.0682	D(x): 0.9903	D(G(z)): 0.0164 / 0.0059
[34/40][200/504]	Loss_D: 0.0350	Loss_G: 6.4009	D(x): 0.9951	D(G(z)): 0.0274 / 0.0032
[34/40][250/504]	Loss_D: 0.0249	Loss_G: 6.1997	D(x): 0.9895	D(G(z)): 0.0135 / 0.0054
[34/40][300/504]	Loss_D: 0.0455	Loss_G: 5.1173	D(x): 0.9723	D(G(z)): 0.0147 / 0.0150
[34/40][350/504]	Loss_D: 0.8409	Loss_G: 3.2929	D(x): 0.7512	D(G(z)): 0.2271 / 0.2310
[34/40][400/504]	Loss_D: 0.1951	Loss_G: 5.0466	D(x): 0.9086	D(G(z)): 0.0208 / 0.0401
[34/40][450/504]	Loss_D: 0.0757	Loss_G: 6.3848	D(x): 0.9789	D(G(z)): 0.0438 / 0.0084
[34/40][500/504]	Loss_D: 0.1850	Loss_G: 5.6225	D(x): 0.9286	D(G(z)): 0.0544 / 0.0154
[35/40][0/504]	Loss_D: 0.1720	Loss_G: 6.1576	D(x): 0.9588	D(G(z)): 0.0809 / 0.0059
[35/40][50/504]	Loss_D: 0.0656	Loss_G: 6.1229	D(x): 0.9660	D(G(z)): 0.0183 / 0.0094
[35/40][100/504]	Loss_D: 0.0505	Loss_G: 6.8851	D(x): 0.9922	D(G(z)): 0.0343 / 0.0047
[35/40][150/504]	Loss_D: 0.0568	Loss_G: 5.3131	D(x): 0.9565	D(G(z)): 0.0074 / 0.0175
[35/40][200/504]	Loss_D: 0.0487	Loss_G: 6.1264	D(x): 0.9841	D(G(z)): 0.0272 / 0.0060
[35/40][250/504]	Loss_D: 0.1220	Loss_G: 4.7355	D(x): 0.9319	D(G(z)): 0.0323 / 0.0414
[35/40][300/504]	Loss_D: 0.0347	Loss_G: 6.4605	D(x): 0.9861	D(G(z)): 0.0172 / 0.0068
[35/40][350/504]	Loss_D: 0.1001	Loss_G: 7.3131	D(x): 0.9817	D(G(z)): 0.0621 / 0.0016
[35/40][400/504]	Loss_D: 0.0710	Loss_G: 6.4728	D(x): 0.9871	D(G(z)): 0.0482 / 0.0043
[35/40][450/504]	Loss_D: 0.0149	Loss_G: 6.7517	D(x): 0.9946	D(G(z)): 0.0092 / 0.0031
[35/40][500/504]	Loss_D: 0.2409	Loss_G: 5.4503	D(x): 0.8970	D(G(z)): 0.0500 / 0.0231
[36/40][0/504]	Loss_D: 0.3610	Loss_G: 10.0503	D(x): 0.9907	D(G(z)): 0.1843 / 0.0001
[36/40][50/504]	Loss_D: 0.5439	Loss_G: 1.8493	D(x): 0.6999	D(G(z)): 0.0012 / 0.3803
[36/40][100/504]	Loss_D: 0.1432	Loss_G: 6.2083	D(x): 0.9110	D(G(z)): 0.0195 / 0.0092
[36/40][150/504]	Loss_D: 0.0380	Loss_G: 6.2535	D(x): 0.9791	D(G(z)): 0.0151 / 0.0075
[36/40][200/504]	Loss_D: 0.1542	Loss_G: 7.3590	D(x): 0.9958	D(G(z)): 0.1040 / 0.0022
[36/40][250/504]	Loss_D: 0.1305	Loss_G: 6.0434	D(x): 0.9563	D(G(z)): 0.0588 / 0.0088
[36/40][300/504]	Loss_D: 0.0643	Loss_G: 6.3160	D(x): 0.9498	D(G(z)): 0.0066 / 0.0084
[36/40][350/504]	Loss_D: 0.2914	Loss_G: 10.9264	D(x): 0.9990	D(G(z)): 0.1815 / 0.0001
[36/40][400/504]	Loss_D: 0.1325	Loss_G: 7.1019	D(x): 0.9696	D(G(z)): 0.0688 / 0.0043
[36/40][450/504]	Loss_D: 0.1016	Loss_G: 4.4042	D(x): 0.9272	D(G(z)): 0.0113 / 0.0521
[36/40][500/504]	Loss_D: 0.0829	Loss_G: 4.6663	D(x): 0.9389	D(G(z)): 0.0097 / 0.0432
[37/40][0/504]	Loss_D: 0.0406	Loss_G: 5.5277	D(x): 0.9678	D(G(z)): 0.0046 / 0.0172
[37/40][50/504]	Loss_D: 0.0839	Loss_G: 5.2935	D(x): 0.9618	D(G(z)): 0.0260 / 0.0216
[37/40][100/504]	Loss_D: 0.0544	Loss_G: 5.8222	D(x): 0.9765	D(G(z)): 0.0220 / 0.0088
[37/40][150/504]	Loss_D: 0.0710	Loss_G: 5.7894	D(x): 0.9425	D(G(z)): 0.0055 / 0.0117
[37/40][200/504]	Loss_D: 0.0269	Loss_G: 6.3216	D(x): 0.9850	D(G(z)): 0.0108 / 0.0056
[37/40][250/504]	Loss_D: 0.0240	Loss_G: 6.9166	D(x): 0.9799	D(G(z)): 0.0032 / 0.0038
[37/40][300/504]	Loss_D: 0.0291	Loss_G: 6.9737	D(x): 0.9923	D(G(z)): 0.0162 / 0.0036
[37/40][350/504]	Loss_D: 0.0155	Loss_G: 7.7096	D(x): 0.9937	D(G(z)): 0.0086 / 0.0020
[37/40][400/504]	Loss_D: 0.0887	Loss_G: 7.3376	D(x): 0.9875	D(G(z)): 0.0516 / 0.0020
[37/40][450/504]	Loss_D: 0.8304	Loss_G: 2.3512	D(x): 0.6068	D(G(z)): 0.0001 / 0.2897
[37/40][500/504]	Loss_D: 0.0579	Loss_G: 5.3627	D(x): 0.9628	D(G(z)): 0.0134 / 0.0195
[38/40][0/504]	Loss_D: 0.3579	Loss_G: 10.4956	D(x): 0.9973	D(G(z)): 0.1986 / 0.0008
[38/40][50/504]	Loss_D: 0.0718	Loss_G: 6.2096	D(x): 0.9499	D(G(z)): 0.0110 / 0.0172
[38/40][100/504]	Loss_D: 0.0432	Loss_G: 7.2343	D(x): 0.9903	D(G(z)): 0.0300 / 0.0031
[38/40][150/504]	Loss_D: 0.0900	Loss_G: 7.7000	D(x): 0.9859	D(G(z)): 0.0494 / 0.0022
[38/40][200/504]	Loss_D: 0.0736	Loss_G: 5.1663	D(x): 0.9667	D(G(z)): 0.0268 / 0.0194
[38/40][250/504]	Loss_D: 0.0566	Loss_G: 6.4394	D(x): 0.9570	D(G(z)): 0.0050 / 0.0057
[38/40][300/504]	Loss_D: 0.0934	Loss_G: 7.0283	D(x): 0.9374	D(G(z)): 0.0129 / 0.0058
[38/40][350/504]	Loss_D: 0.1035	Loss_G: 6.9149	D(x): 0.9807	D(G(z)): 0.0637 / 0.0040
[38/40][400/504]	Loss_D: 0.0415	Loss_G: 5.7198	D(x): 0.9773	D(G(z)): 0.0148 / 0.0121
[38/40][450/504]	Loss_D: 0.0191	Loss_G: 5.5442	D(x): 0.9947	D(G(z)): 0.0133 / 0.0122
[38/40][500/504]	Loss_D: 0.0288	Loss_G: 5.8692	D(x): 0.9807	D(G(z)): 0.0084 / 0.0104
[39/40][0/504]	Loss_D: 0.0531	Loss_G: 6.9898	D(x): 0.9597	D(G(z)): 0.0028 / 0.0041
[39/40][50/504]	Loss_D: 0.0289	Loss_G: 7.0159	D(x): 0.9804	D(G(z)): 0.0072 / 0.0031
[39/40][100/504]	Loss_D: 0.0170	Loss_G: 6.8448	D(x): 0.9929	D(G(z)): 0.0093 / 0.0042
[39/40][150/504]	Loss_D: 0.0695	Loss_G: 6.5642	D(x): 0.9987	D(G(z)): 0.0596 / 0.0039
[39/40][200/504]	Loss_D: 0.2078	Loss_G: 5.3195	D(x): 0.9758	D(G(z)): 0.1158 / 0.0160
[39/40][250/504]	Loss_D: 0.0438	Loss_G: 6.5018	D(x): 0.9826	D(G(z)): 0.0224 / 0.0090
[39/40][300/504]	Loss_D: 0.0882	Loss_G: 5.5669	D(x): 0.9554	D(G(z)): 0.0274 / 0.0195
